order_id,order_detail_id,customer_id,product_id,order_date,quantity,unit_price,discount,sales_before_discount,discount_amount,net_sales_amount,total_cost,gross_profit
408,1204,63,18,2025-10-24,4,121.61,0.1000,486.44,48.64,437.80,261.04,176.76
408,1205,63,26,2025-10-24,5,147.88,0.0000,739.40,0.00,739.40,381.00,358.40
409,1206,79,32,2025-10-21,1,45.24,0.0000,45.24,0.00,45.24,26.18,19.06
409,1207,79,5,2025-10-21,7,127.88,0.1000,895.16,89.52,805.64,656.60,149.04
410,1208,78,42,2025-10-25,5,65.41,0.1000,327.05,32.71,294.35,174.10,120.25
410,1209,78,28,2025-10-25,3,42.75,0.0000,128.25,0.00,128.25,66.12,62.13
410,1210,78,24,2025-10-25,3,123.67,0.1000,371.01,37.10,333.91,271.20,62.71
410,1211,78,9,2025-10-25,4,89.98,0.0500,359.92,18.00,341.92,224.32,117.60
411,1212,31,33,2025-10-21,2,39.51,0.0500,79.02,3.95,75.07,62.94,12.13
411,1213,31,37,2025-10-21,4,91.07,0.0000,364.28,0.00,364.28,246.68,117.60
412,1214,4,4,2025-10-22,3,74.72,0.0000,224.16,0.00,224.16,134.49,89.67
412,1215,4,17,2025-10-22,7,55.59,0.0500,389.13,19.46,369.67,202.02,167.65
413,1216,37,7,2025-10-25,3,63.12,0.0000,189.36,0.00,189.36,105.12,84.24
413,1217,37,19,2025-10-25,2,47.87,0.0500,95.74,4.79,90.95,73.38,17.57
413,1218,37,8,2025-10-25,5,97.01,0.0000,485.05,0.00,485.05,242.70,242.35
413,1219,37,22,2025-10-25,1,12.60,0.1000,12.60,1.26,11.34,8.42,2.92
413,1220,37,16,2025-10-25,8,132.35,0.0500,1058.80,52.94,1005.86,562.48,443.38
414,1221,60,1,2025-10-25,1,17.01,0.0500,17.01,0.85,16.16,12.61,3.55
415,1222,81,43,2025-10-23,10,52.49,0.0000,524.90,0.00,524.90,343.80,181.10
416,1223,57,14,2025-10-22,9,57.59,0.0000,518.31,0.00,518.31,271.08,247.23
417,1224,61,39,2025-10-25,9,28.49,0.0500,256.41,12.82,243.59,207.54,36.05
417,1225,61,32,2025-10-25,8,45.24,0.0500,361.92,18.10,343.82,209.44,134.38
417,1226,61,39,2025-10-25,7,28.49,0.0500,199.43,9.97,189.46,161.42,28.04
417,1227,61,24,2025-10-25,6,123.67,0.0500,742.02,37.10,704.92,542.40,162.52
418,1228,1,24,2025-10-22,7,123.67,0.0500,865.69,43.28,822.41,632.80,189.61
418,1229,1,40,2025-10-22,1,100.37,0.0500,100.37,5.02,95.35,54.39,40.96
419,1230,29,7,2025-10-24,1,63.12,0.0500,63.12,3.16,59.96,35.04,24.92
419,1231,29,45,2025-10-24,7,91.45,0.1000,640.15,64.02,576.14,444.29,131.85
419,1232,29,9,2025-10-24,1,89.98,0.1000,89.98,9.00,80.98,56.08,24.90
420,1233,9,34,2025-10-22,5,100.21,0.1000,501.05,50.11,450.95,329.70,121.25
421,1234,20,24,2025-10-26,8,123.67,0.1000,989.36,98.94,890.42,723.20,167.22
421,1235,20,44,2025-10-26,8,78.05,0.1000,624.40,62.44,561.96,461.36,100.60
422,1236,20,43,2025-10-25,4,52.49,0.0000,209.96,0.00,209.96,137.52,72.44
422,1237,20,41,2025-10-25,6,90.07,0.0000,540.42,0.00,540.42,275.82,264.60
422,1238,20,41,2025-10-25,6,90.07,0.0000,540.42,0.00,540.42,275.82,264.60
422,1239,20,48,2025-10-25,6,98.28,0.1000,589.68,58.97,530.71,321.36,209.35
423,1240,5,15,2025-10-25,10,51.99,0.0500,519.90,26.00,493.91,308.70,185.21
423,1241,5,26,2025-10-25,10,147.88,0.0000,1478.80,0.00,1478.80,762.00,716.80
423,1242,5,23,2025-10-25,7,56.53,0.0500,395.71,19.79,375.92,320.81,55.11
423,1243,5,43,2025-10-25,2,52.49,0.1000,104.98,10.50,94.48,68.76,25.72
424,1244,33,19,2025-10-22,10,47.87,0.0000,478.70,0.00,478.70,366.90,111.80
424,1245,33,46,2025-10-22,3,46.34,0.1000,139.02,13.90,125.12,101.61,23.51
424,1246,33,37,2025-10-22,9,91.07,0.0000,819.63,0.00,819.63,555.03,264.60
424,1247,33,9,2025-10-22,8,89.98,0.0000,719.84,0.00,719.84,448.64,271.20
425,1248,95,44,2025-10-24,9,78.05,0.0500,702.45,35.12,667.33,519.03,148.30
425,1249,95,11,2025-10-24,8,37.31,0.0000,298.48,0.00,298.48,159.92,138.56
425,1250,95,31,2025-10-24,9,129.50,0.0000,1165.50,0.00,1165.50,743.22,422.28
426,1251,33,14,2025-10-22,3,57.59,0.1000,172.77,17.28,155.49,90.36,65.13
426,1252,33,45,2025-10-22,2,91.45,0.0000,182.90,0.00,182.90,126.94,55.96
427,1253,42,46,2025-10-25,1,46.34,0.0000,46.34,0.00,46.34,33.87,12.47
427,1254,42,21,2025-10-25,7,7.46,0.0500,52.22,2.61,49.61,41.44,8.17
427,1255,42,15,2025-10-25,5,51.99,0.1000,259.95,26.00,233.96,154.35,79.61
427,1256,42,31,2025-10-25,2,129.50,0.1000,259.00,25.90,233.10,165.16,67.94
428,1257,89,35,2025-10-23,8,121.77,0.0000,974.16,0.00,974.16,753.84,220.32
428,1258,89,45,2025-10-23,6,91.45,0.0000,548.70,0.00,548.70,380.82,167.88
429,1259,44,50,2025-10-21,10,27.21,0.0000,272.10,0.00,272.10,138.70,133.40
429,1260,44,42,2025-10-21,6,65.41,0.0500,392.46,19.62,372.84,208.92,163.92
429,1261,44,46,2025-10-21,7,46.34,0.1000,324.38,32.44,291.94,237.09,54.85
429,1262,44,42,2025-10-21,9,65.41,0.0500,588.69,29.43,559.26,313.38,245.88
429,1263,44,15,2025-10-21,4,51.99,0.0500,207.96,10.40,197.56,123.48,74.08
430,1264,83,19,2025-10-21,2,47.87,0.0000,95.74,0.00,95.74,73.38,22.36
431,1265,57,22,2025-10-23,10,12.60,0.0000,126.00,0.00,126.00,84.20,41.80
432,1266,77,37,2025-10-26,6,91.07,0.0000,546.42,0.00,546.42,370.02,176.40
433,1267,100,25,2025-10-21,10,63.61,0.1000,636.10,63.61,572.49,386.00,186.49
433,1268,100,1,2025-10-21,5,17.01,0.0000,85.05,0.00,85.05,63.05,22.00
433,1269,100,38,2025-10-21,9,100.72,0.0000,906.48,0.00,906.48,563.31,343.17
434,1270,88,28,2025-10-23,6,42.75,0.0500,256.50,12.83,243.68,132.24,111.44
434,1271,88,44,2025-10-23,3,78.05,0.1000,234.15,23.42,210.74,173.01,37.73
434,1272,88,43,2025-10-23,10,52.49,0.1000,524.90,52.49,472.41,343.80,128.61
434,1273,88,15,2025-10-23,2,51.99,0.0500,103.98,5.20,98.78,61.74,37.04
435,1274,9,35,2025-10-23,8,121.77,0.0500,974.16,48.71,925.45,753.84,171.61
436,1275,83,19,2025-10-23,4,47.87,0.0500,191.48,9.57,181.91,146.76,35.15
436,1276,83,44,2025-10-23,8,78.05,0.0000,624.40,0.00,624.40,461.36,163.04
437,1277,27,19,2025-10-24,3,47.87,0.1000,143.61,14.36,129.25,110.07,19.18
437,1278,27,43,2025-10-24,1,52.49,0.1000,52.49,5.25,47.24,34.38,12.86
437,1279,27,21,2025-10-24,5,7.46,0.1000,37.30,3.73,33.57,29.60,3.97
437,1280,27,45,2025-10-24,2,91.45,0.0500,182.90,9.15,173.76,126.94,46.82
437,1281,27,46,2025-10-24,10,46.34,0.0500,463.40,23.17,440.23,338.70,101.53
438,1282,35,32,2025-10-22,5,45.24,0.1000,226.20,22.62,203.58,130.90,72.68
438,1283,35,25,2025-10-22,1,63.61,0.0500,63.61,3.18,60.43,38.60,21.83
439,1284,25,46,2025-10-22,4,46.34,0.1000,185.36,18.54,166.82,135.48,31.34
439,1285,25,15,2025-10-22,1,51.99,0.0000,51.99,0.00,51.99,30.87,21.12
440,1286,90,47,2025-10-24,7,105.63,0.0500,739.41,36.97,702.44,470.40,232.04
440,1287,90,43,2025-10-24,3,52.49,0.0000,157.47,0.00,157.47,103.14,54.33
440,1288,90,36,2025-10-24,7,119.52,0.0500,836.64,41.83,794.81,421.12,373.69
440,1289,90,28,2025-10-24,8,42.75,0.0500,342.00,17.10,324.90,176.32,148.58
441,1290,57,26,2025-10-23,2,147.88,0.1000,295.76,29.58,266.18,152.40,113.78
441,1291,57,47,2025-10-23,5,105.63,0.0500,528.15,26.41,501.74,336.00,165.74
441,1292,57,45,2025-10-23,4,91.45,0.1000,365.80,36.58,329.22,253.88,75.34
441,1293,57,36,2025-10-23,7,119.52,0.0000,836.64,0.00,836.64,421.12,415.52
442,1294,70,21,2025-10-24,10,7.46,0.0000,74.60,0.00,74.60,59.20,15.40
442,1295,70,46,2025-10-24,5,46.34,0.0500,231.70,11.59,220.12,169.35,50.77
443,1296,77,37,2025-10-25,3,91.07,0.0500,273.21,13.66,259.55,185.01,74.54
443,1297,77,45,2025-10-25,8,91.45,0.0500,731.60,36.58,695.02,507.76,187.26
444,1298,89,14,2025-10-26,4,57.59,0.1000,230.36,23.04,207.32,120.48,86.84
444,1299,89,13,2025-10-26,1,112.51,0.0500,112.51,5.63,106.88,68.45,38.43
445,1300,34,7,2025-10-22,3,63.12,0.0500,189.36,9.47,179.89,105.12,74.77
445,1301,34,28,2025-10-22,3,42.75,0.0000,128.25,0.00,128.25,66.12,62.13
445,1302,34,7,2025-10-22,6,63.12,0.0500,378.72,18.94,359.78,210.24,149.54
445,1303,34,12,2025-10-22,1,181.74,0.0000,181.74,0.00,181.74,98.47,83.27
445,1304,34,33,2025-10-22,6,39.51,0.1000,237.06,23.71,213.35,188.82,24.53
446,1305,28,10,2025-10-22,7,168.80,0.0000,1181.60,0.00,1181.60,620.76,560.84
446,1306,28,3,2025-10-22,2,47.57,0.0000,95.14,0.00,95.14,56.78,38.36
446,1307,28,26,2025-10-22,8,147.88,0.0500,1183.04,59.15,1123.89,609.60,514.29
446,1308,28,45,2025-10-22,10,91.45,0.0000,914.50,0.00,914.50,634.70,279.80
447,1309,5,50,2025-10-22,2,27.21,0.0500,54.42,2.72,51.70,27.74,23.96
447,1310,5,42,2025-10-22,7,65.41,0.0500,457.87,22.89,434.98,243.74,191.24
447,1311,5,41,2025-10-22,8,90.07,0.0500,720.56,36.03,684.53,367.76,316.77
447,1312,5,1,2025-10-22,2,17.01,0.0000,34.02,0.00,34.02,25.22,8.80
448,1313,78,8,2025-10-21,8,97.01,0.1000,776.08,77.61,698.47,388.32,310.15
449,1314,42,15,2025-10-25,1,51.99,0.1000,51.99,5.20,46.79,30.87,15.92
449,1315,42,37,2025-10-25,10,91.07,0.0500,910.70,45.54,865.17,616.70,248.47
449,1316,42,18,2025-10-25,2,121.61,0.1000,243.22,24.32,218.90,130.52,88.38
449,1317,42,12,2025-10-25,7,181.74,0.0500,1272.18,63.61,1208.57,689.29,519.28
449,1318,42,42,2025-10-25,7,65.41,0.0500,457.87,22.89,434.98,243.74,191.24
450,1319,56,9,2025-10-23,2,89.98,0.0500,179.96,9.00,170.96,112.16,58.80
450,1320,56,5,2025-10-23,9,127.88,0.0000,1150.92,0.00,1150.92,844.20,306.72
450,1321,56,26,2025-10-23,1,147.88,0.0500,147.88,7.39,140.49,76.20,64.29
450,1322,56,36,2025-10-23,9,119.52,0.1000,1075.68,107.57,968.11,541.44,426.67
450,1323,56,32,2025-10-23,2,45.24,0.1000,90.48,9.05,81.43,52.36,29.07
451,1324,34,35,2025-10-25,2,121.77,0.0000,243.54,0.00,243.54,188.46,55.08
451,1325,34,43,2025-10-25,2,52.49,0.0000,104.98,0.00,104.98,68.76,36.22
451,1326,34,39,2025-10-25,3,28.49,0.0000,85.47,0.00,85.47,69.18,16.29
451,1327,34,36,2025-10-25,8,119.52,0.0500,956.16,47.81,908.35,481.28,427.07
451,1328,34,8,2025-10-25,1,97.01,0.0000,97.01,0.00,97.01,48.54,48.47
452,1331,74,6,2025-10-25,2,39.45,0.1000,78.90,7.89,71.01,60.46,10.55
452,1332,74,20,2025-10-25,6,123.79,0.1000,742.74,74.27,668.47,452.52,215.95
452,1333,74,11,2025-10-25,7,37.31,0.1000,261.17,26.12,235.05,139.93,95.12
452,1329,74,14,2025-10-25,3,57.59,0.0000,172.77,0.00,172.77,90.36,82.41
452,1330,74,36,2025-10-25,5,119.52,0.0000,597.60,0.00,597.60,300.80,296.80
453,1334,74,16,2025-10-22,5,132.35,0.0000,661.75,0.00,661.75,351.55,310.20
454,1335,99,19,2025-10-24,9,47.87,0.0500,430.83,21.54,409.29,330.21,79.08
454,1336,99,9,2025-10-24,10,89.98,0.0500,899.80,44.99,854.81,560.80,294.01
454,1337,99,45,2025-10-24,6,91.45,0.1000,548.70,54.87,493.83,380.82,113.01
454,1338,99,23,2025-10-24,10,56.53,0.1000,565.30,56.53,508.77,458.30,50.47
454,1339,99,33,2025-10-24,4,39.51,0.1000,158.04,15.80,142.24,125.88,16.36
455,1340,20,43,2025-10-25,1,52.49,0.0000,52.49,0.00,52.49,34.38,18.11
456,1341,3,13,2025-10-22,3,112.51,0.0500,337.53,16.88,320.65,205.35,115.30
457,1342,86,9,2025-10-22,10,89.98,0.1000,899.80,89.98,809.82,560.80,249.02
457,1343,86,14,2025-10-22,10,57.59,0.0500,575.90,28.80,547.11,301.20,245.91
458,1344,90,9,2025-10-24,10,89.98,0.0500,899.80,44.99,854.81,560.80,294.01
458,1345,90,5,2025-10-24,9,127.88,0.0500,1150.92,57.55,1093.37,844.20,249.17
458,1346,90,17,2025-10-24,7,55.59,0.1000,389.13,38.91,350.22,202.02,148.20
459,1347,84,26,2025-10-25,8,147.88,0.0000,1183.04,0.00,1183.04,609.60,573.44
459,1348,84,17,2025-10-25,7,55.59,0.1000,389.13,38.91,350.22,202.02,148.20
460,1349,65,35,2025-10-23,4,121.77,0.0000,487.08,0.00,487.08,376.92,110.16
460,1350,65,41,2025-10-23,5,90.07,0.1000,450.35,45.04,405.32,229.85,175.47
461,1351,88,46,2025-10-24,6,46.34,0.1000,278.04,27.80,250.24,203.22,47.02
461,1352,88,43,2025-10-24,9,52.49,0.1000,472.41,47.24,425.17,309.42,115.75
462,1354,36,28,2025-10-23,7,42.75,0.0000,299.25,0.00,299.25,154.28,144.97
462,1353,36,27,2025-10-23,3,180.68,0.0500,542.04,27.10,514.94,293.22,221.72
463,1355,88,16,2025-10-25,2,132.35,0.0500,264.70,13.24,251.47,140.62,110.85
463,1356,88,8,2025-10-25,9,97.01,0.0000,873.09,0.00,873.09,436.86,436.23
463,1357,88,44,2025-10-25,9,78.05,0.0500,702.45,35.12,667.33,519.03,148.30
463,1358,88,5,2025-10-25,6,127.88,0.1000,767.28,76.73,690.55,562.80,127.75
463,1359,88,6,2025-10-25,6,39.45,0.0500,236.70,11.84,224.87,181.38,43.49
464,1360,27,10,2025-10-21,4,168.80,0.0500,675.20,33.76,641.44,354.72,286.72
464,1361,27,1,2025-10-21,2,17.01,0.0500,34.02,1.70,32.32,25.22,7.10
464,1362,27,15,2025-10-21,7,51.99,0.0000,363.93,0.00,363.93,216.09,147.84
465,1363,99,12,2025-10-26,9,181.74,0.1000,1635.66,163.57,1472.09,886.23,585.86
466,1364,19,38,2025-10-24,8,100.72,0.0000,805.76,0.00,805.76,500.72,305.04
466,1365,19,34,2025-10-24,6,100.21,0.1000,601.26,60.13,541.13,395.64,145.49
466,1366,19,37,2025-10-24,5,91.07,0.1000,455.35,45.54,409.82,308.35,101.47
467,1367,24,39,2025-10-23,2,28.49,0.0000,56.98,0.00,56.98,46.12,10.86
467,1368,24,11,2025-10-23,6,37.31,0.0500,223.86,11.19,212.67,119.94,92.73
467,1369,24,12,2025-10-23,6,181.74,0.1000,1090.44,109.04,981.40,590.82,390.58
468,1370,89,36,2025-10-25,10,119.52,0.0500,1195.20,59.76,1135.44,601.60,533.84
468,1371,89,31,2025-10-25,10,129.50,0.0000,1295.00,0.00,1295.00,825.80,469.20
468,1372,89,17,2025-10-25,1,55.59,0.1000,55.59,5.56,50.03,28.86,21.17
468,1373,89,33,2025-10-25,3,39.51,0.1000,118.53,11.85,106.68,94.41,12.27
468,1374,89,9,2025-10-25,3,89.98,0.0500,269.94,13.50,256.44,168.24,88.20
469,1375,25,48,2025-10-24,5,98.28,0.0000,491.40,0.00,491.40,267.80,223.60
469,1376,25,47,2025-10-24,6,105.63,0.1000,633.78,63.38,570.40,403.20,167.20
469,1377,25,50,2025-10-24,4,27.21,0.1000,108.84,10.88,97.96,55.48,42.48
469,1378,25,39,2025-10-24,7,28.49,0.1000,199.43,19.94,179.49,161.42,18.07
469,1379,25,30,2025-10-24,3,165.77,0.0500,497.31,24.87,472.44,263.58,208.86
470,1380,57,30,2025-10-22,9,165.77,0.0500,1491.93,74.60,1417.33,790.74,626.59
470,1381,57,18,2025-10-22,7,121.61,0.1000,851.27,85.13,766.14,456.82,309.32
470,1382,57,46,2025-10-22,4,46.34,0.0500,185.36,9.27,176.09,135.48,40.61
471,1383,51,20,2025-10-21,7,123.79,0.0500,866.53,43.33,823.20,527.94,295.26
472,1384,6,41,2025-10-24,2,90.07,0.0000,180.14,0.00,180.14,91.94,88.20
473,1385,39,6,2025-10-23,3,39.45,0.1000,118.35,11.84,106.52,90.69,15.83
473,1386,39,4,2025-10-23,2,74.72,0.1000,149.44,14.94,134.50,89.66,44.84
474,1387,58,36,2025-10-25,8,119.52,0.0000,956.16,0.00,956.16,481.28,474.88
474,1388,58,28,2025-10-25,9,42.75,0.1000,384.75,38.48,346.28,198.36,147.92
474,1389,58,9,2025-10-25,8,89.98,0.0500,719.84,35.99,683.85,448.64,235.21
475,1392,59,40,2025-10-23,4,100.37,0.1000,401.48,40.15,361.33,217.56,143.77
475,1393,59,1,2025-10-23,7,17.01,0.1000,119.07,11.91,107.16,88.27,18.89
475,1394,59,35,2025-10-23,6,121.77,0.0000,730.62,0.00,730.62,565.38,165.24
475,1390,59,44,2025-10-23,9,78.05,0.1000,702.45,70.25,632.21,519.03,113.18
475,1391,59,8,2025-10-23,7,97.01,0.0000,679.07,0.00,679.07,339.78,339.29
476,1395,58,44,2025-10-25,10,78.05,0.0000,780.50,0.00,780.50,576.70,203.80
476,1396,58,39,2025-10-25,8,28.49,0.0000,227.92,0.00,227.92,184.48,43.44
476,1397,58,44,2025-10-25,9,78.05,0.0000,702.45,0.00,702.45,519.03,183.42
476,1398,58,12,2025-10-25,2,181.74,0.0500,363.48,18.17,345.31,196.94,148.37
476,1399,58,9,2025-10-25,9,89.98,0.0500,809.82,40.49,769.33,504.72,264.61
477,1400,43,28,2025-10-24,8,42.75,0.0500,342.00,17.10,324.90,176.32,148.58
478,1401,99,24,2025-10-25,2,123.67,0.0500,247.34,12.37,234.97,180.80,54.17
478,1402,99,44,2025-10-25,4,78.05,0.1000,312.20,31.22,280.98,230.68,50.30
479,1403,64,19,2025-10-22,5,47.87,0.0500,239.35,11.97,227.38,183.45,43.93
480,1404,11,17,2025-10-24,4,55.59,0.0000,222.36,0.00,222.36,115.44,106.92
480,1405,11,48,2025-10-24,10,98.28,0.0500,982.80,49.14,933.66,535.60,398.06
480,1406,11,14,2025-10-24,5,57.59,0.1000,287.95,28.80,259.16,150.60,108.56
481,1407,8,3,2025-10-23,8,47.57,0.1000,380.56,38.06,342.50,227.12,115.38
481,1408,8,32,2025-10-23,1,45.24,0.0500,45.24,2.26,42.98,26.18,16.80
481,1409,8,1,2025-10-23,10,17.01,0.0500,170.10,8.51,161.60,126.10,35.50
481,1410,8,22,2025-10-23,5,12.60,0.0500,63.00,3.15,59.85,42.10,17.75
481,1411,8,7,2025-10-23,1,63.12,0.0500,63.12,3.16,59.96,35.04,24.92
482,1412,21,26,2025-10-22,6,147.88,0.0000,887.28,0.00,887.28,457.20,430.08
482,1413,21,7,2025-10-22,7,63.12,0.0500,441.84,22.09,419.75,245.28,174.47
483,1414,39,6,2025-10-23,9,39.45,0.1000,355.05,35.51,319.55,272.07,47.48
483,1415,39,10,2025-10-23,7,168.80,0.0000,1181.60,0.00,1181.60,620.76,560.84
484,1416,36,1,2025-10-24,3,17.01,0.1000,51.03,5.10,45.93,37.83,8.10
484,1417,36,17,2025-10-24,4,55.59,0.0500,222.36,11.12,211.24,115.44,95.80
484,1418,36,26,2025-10-24,6,147.88,0.0500,887.28,44.36,842.92,457.20,385.72
484,1419,36,24,2025-10-24,7,123.67,0.0000,865.69,0.00,865.69,632.80,232.89
485,1420,81,18,2025-10-22,2,121.61,0.0500,243.22,12.16,231.06,130.52,100.54
485,1421,81,43,2025-10-22,8,52.49,0.0000,419.92,0.00,419.92,275.04,144.88
485,1422,81,9,2025-10-22,6,89.98,0.1000,539.88,53.99,485.89,336.48,149.41
485,1423,81,28,2025-10-22,1,42.75,0.0500,42.75,2.14,40.61,22.04,18.57
485,1424,81,46,2025-10-22,4,46.34,0.0000,185.36,0.00,185.36,135.48,49.88
486,1425,80,19,2025-10-22,1,47.87,0.0000,47.87,0.00,47.87,36.69,11.18
486,1426,80,26,2025-10-22,7,147.88,0.1000,1035.16,103.52,931.64,533.40,398.24
487,1427,25,3,2025-10-23,3,47.57,0.1000,142.71,14.27,128.44,85.17,43.27
487,1428,25,13,2025-10-23,8,112.51,0.1000,900.08,90.01,810.07,547.60,262.47
487,1429,25,18,2025-10-23,2,121.61,0.0500,243.22,12.16,231.06,130.52,100.54
488,1433,72,47,2025-10-24,7,105.63,0.0000,739.41,0.00,739.41,470.40,269.01
488,1430,72,36,2025-10-24,8,119.52,0.1000,956.16,95.62,860.54,481.28,379.26
488,1431,72,46,2025-10-24,3,46.34,0.0500,139.02,6.95,132.07,101.61,30.46
488,1432,72,49,2025-10-24,7,55.32,0.1000,387.24,38.72,348.52,223.72,124.80
489,1434,42,7,2025-10-23,1,63.12,0.0000,63.12,0.00,63.12,35.04,28.08
490,1435,62,23,2025-10-24,9,56.53,0.0000,508.77,0.00,508.77,412.47,96.30
490,1436,62,50,2025-10-24,4,27.21,0.0000,108.84,0.00,108.84,55.48,53.36
491,1437,53,28,2025-10-23,10,42.75,0.1000,427.50,42.75,384.75,220.40,164.35
491,1438,53,1,2025-10-23,7,17.01,0.0500,119.07,5.95,113.12,88.27,24.85
491,1439,53,19,2025-10-23,5,47.87,0.0500,239.35,11.97,227.38,183.45,43.93
492,1440,20,49,2025-10-25,7,55.32,0.0000,387.24,0.00,387.24,223.72,163.52
493,1441,97,10,2025-10-23,9,168.80,0.0000,1519.20,0.00,1519.20,798.12,721.08
493,1442,97,16,2025-10-23,5,132.35,0.0000,661.75,0.00,661.75,351.55,310.20
493,1443,97,17,2025-10-23,4,55.59,0.1000,222.36,22.24,200.12,115.44,84.68
493,1444,97,28,2025-10-23,4,42.75,0.0500,171.00,8.55,162.45,88.16,74.29
493,1445,97,46,2025-10-23,2,46.34,0.1000,92.68,9.27,83.41,67.74,15.67
494,1446,39,40,2025-10-21,3,100.37,0.0000,301.11,0.00,301.11,163.17,137.94
494,1447,39,38,2025-10-21,3,100.72,0.0000,302.16,0.00,302.16,187.77,114.39
494,1448,39,8,2025-10-21,3,97.01,0.0500,291.03,14.55,276.48,145.62,130.86
494,1449,39,3,2025-10-21,5,47.57,0.0000,237.85,0.00,237.85,141.95,95.90
494,1450,39,10,2025-10-21,7,168.80,0.0000,1181.60,0.00,1181.60,620.76,560.84
495,1451,4,13,2025-10-25,2,112.51,0.0000,225.02,0.00,225.02,136.90,88.12
495,1452,4,25,2025-10-25,7,63.61,0.1000,445.27,44.53,400.74,270.20,130.54
495,1453,4,20,2025-10-25,4,123.79,0.0000,495.16,0.00,495.16,301.68,193.48
495,1454,4,22,2025-10-25,7,12.60,0.0500,88.20,4.41,83.79,58.94,24.85
495,1455,4,4,2025-10-25,9,74.72,0.0500,672.48,33.62,638.86,403.47,235.39
496,1456,13,20,2025-10-23,2,123.79,0.0500,247.58,12.38,235.20,150.84,84.36
497,1457,6,18,2025-10-23,6,121.61,0.1000,729.66,72.97,656.69,391.56,265.13
497,1458,6,27,2025-10-23,4,180.68,0.0500,722.72,36.14,686.58,390.96,295.62
497,1459,6,4,2025-10-23,3,74.72,0.0000,224.16,0.00,224.16,134.49,89.67
498,1460,40,4,2025-10-21,6,74.72,0.0000,448.32,0.00,448.32,268.98,179.34
499,1461,21,31,2025-10-24,5,129.50,0.1000,647.50,64.75,582.75,412.90,169.85
499,1462,21,7,2025-10-24,7,63.12,0.0000,441.84,0.00,441.84,245.28,196.56
499,1463,21,17,2025-10-24,8,55.59,0.0500,444.72,22.24,422.48,230.88,191.60
500,1464,19,20,2025-10-25,2,123.79,0.0000,247.58,0.00,247.58,150.84,96.74
500,1465,19,43,2025-10-25,1,52.49,0.1000,52.49,5.25,47.24,34.38,12.86
500,1466,19,36,2025-10-25,3,119.52,0.0500,358.56,17.93,340.63,180.48,160.15
