stage_id,order_id,stage_name,employee_id,start_time,end_time,process_minutes
1445,482,Packing,12,2025-10-22 17:36:59,2025-10-22 18:16:59,40
1446,482,Shipping,2,2025-10-22 18:21:59,2025-10-22 19:00:59,39
1447,483,Picking,16,2025-10-23 19:29:42,2025-10-23 19:58:42,29
1448,483,Packing,5,2025-10-23 19:59:42,2025-10-23 20:31:42,32
1449,483,Shipping,4,2025-10-23 20:33:42,2025-10-23 21:01:42,28
1450,484,Picking,2,2025-10-24 10:00:32,2025-10-24 10:31:32,31
1451,484,Packing,4,2025-10-24 10:39:32,2025-10-24 10:57:32,18
1452,484,Shipping,19,2025-10-24 11:03:32,2025-10-24 11:52:32,49
1453,485,Picking,11,2025-10-22 02:42:09,2025-10-22 03:17:09,35
1454,485,Packing,9,2025-10-22 03:26:09,2025-10-22 03:49:09,23
1455,485,Shipping,17,2025-10-22 04:02:09,2025-10-22 04:50:09,48
1456,486,Picking,6,2025-10-22 22:36:56,2025-10-22 22:49:56,13
1457,486,Packing,20,2025-10-22 22:58:56,2025-10-22 23:34:56,36
1458,486,Shipping,8,2025-10-22 23:49:56,2025-10-23 00:30:56,41
1459,487,Picking,14,2025-10-23 18:44:36,2025-10-23 18:50:36,6
1460,487,Packing,14,2025-10-23 18:57:36,2025-10-23 19:09:36,12
1461,487,Shipping,2,2025-10-23 19:15:36,2025-10-23 20:04:36,49
1462,488,Picking,3,2025-10-24 22:22:44,2025-10-24 23:07:44,45
1463,488,Packing,10,2025-10-24 23:10:44,2025-10-24 23:33:44,23
1464,488,Shipping,10,2025-10-24 23:41:44,2025-10-25 00:41:44,60
1465,489,Picking,7,2025-10-23 15:28:49,2025-10-23 15:54:49,26
1466,489,Packing,11,2025-10-23 15:59:49,2025-10-23 16:29:49,30
1467,489,Shipping,11,2025-10-23 16:29:49,2025-10-23 16:50:49,21
1468,490,Picking,15,2025-10-24 23:38:58,2025-10-24 23:45:58,7
1469,490,Packing,18,2025-10-24 23:55:58,2025-10-25 00:08:58,13
1470,490,Shipping,11,2025-10-25 00:23:58,2025-10-25 00:42:58,19
1471,491,Picking,19,2025-10-23 07:03:34,2025-10-23 07:41:34,38
1472,491,Packing,11,2025-10-23 07:45:34,2025-10-23 08:10:34,25
1473,491,Shipping,12,2025-10-23 08:10:34,2025-10-23 08:33:34,23
1474,492,Picking,20,2025-10-25 17:48:35,2025-10-25 17:54:35,6
1475,492,Packing,13,2025-10-25 17:59:35,2025-10-25 18:28:35,29
1476,492,Shipping,6,2025-10-25 18:33:35,2025-10-25 19:19:35,46
1477,493,Picking,16,2025-10-23 06:49:57,2025-10-23 07:14:57,25
1478,493,Packing,8,2025-10-23 07:14:57,2025-10-23 07:36:57,22
1479,493,Shipping,12,2025-10-23 07:49:57,2025-10-23 08:04:57,15
1480,494,Picking,2,2025-10-21 14:49:54,2025-10-21 15:13:54,24
1481,494,Packing,7,2025-10-21 15:15:54,2025-10-21 15:27:54,12
1482,494,Shipping,3,2025-10-21 15:38:54,2025-10-21 16:38:54,60
1483,495,Picking,17,2025-10-25 11:53:53,2025-10-25 12:30:53,37
1484,495,Packing,10,2025-10-25 12:32:53,2025-10-25 12:49:53,17
1485,495,Shipping,11,2025-10-25 12:59:53,2025-10-25 13:39:53,40
1486,496,Picking,17,2025-10-23 21:26:48,2025-10-23 21:39:48,13
1487,496,Packing,4,2025-10-23 21:42:48,2025-10-23 21:49:48,7
1488,496,Shipping,1,2025-10-23 22:03:48,2025-10-23 22:37:48,34
1489,497,Picking,17,2025-10-23 03:58:38,2025-10-23 04:08:38,10
1490,497,Packing,10,2025-10-23 04:13:38,2025-10-23 04:47:38,34
1491,497,Shipping,1,2025-10-23 04:48:38,2025-10-23 05:04:38,16
1492,498,Picking,11,2025-10-21 12:35:57,2025-10-21 12:52:57,17
1493,498,Packing,15,2025-10-21 12:55:57,2025-10-21 13:18:57,23
1494,498,Shipping,4,2025-10-21 13:26:57,2025-10-21 14:10:57,44
1495,499,Picking,18,2025-10-24 21:37:21,2025-10-24 21:42:21,5
1496,499,Packing,12,2025-10-24 21:51:21,2025-10-24 22:31:21,40
1497,499,Shipping,18,2025-10-24 22:34:21,2025-10-24 22:57:21,23
1498,500,Picking,11,2025-10-25 15:33:48,2025-10-25 15:53:48,20
1499,500,Packing,18,2025-10-25 15:55:48,2025-10-25 16:04:48,9
1500,500,Shipping,15,2025-10-25 16:13:48,2025-10-25 17:02:48,49
